FBgn_ID	Gene_name	CG_ID	tau	Age_classification	HK_bin	min	class
FBgn0039087	CG10168	CG10168	0.864	Bilateria	non_HKs	0	TS
FBgn0039088	CG10164	CG10164	0.877	Pan-drosophilid	non_HKs	0	TS
FBgn0039089	beat-IV	CG10152	0.804	Diptera	non_HKs	0	TS
FBgn0039091	CG10182	CG10182	0.865	Diptera	non_HKs	0	TS
FBgn0039092	CG16723	CG16723	0.903	Diptera	non_HKs	0	TS
FBgn0039093	CG10183	CG10183	0.96	Diptera	non_HKs	0	TS
FBgn0039094	CG10184	CG10184	0.647	Cellular_Organisms	non_HKs	0	TS
FBgn0039098	GILT3	CG13822	0.614	Diptera	non_HKs	0	TS
FBgn0039099	GILT2	CG10157	0.691	Diptera	non_HKs	0	TS
FBgn0039101	CG16710	CG16710	0.782	mel-group	non_HKs	0	TS
FBgn0039102	SPE	CG16705	0.723	Pan-drosophilid	non_HKs	0	TS
FBgn0039104	CG10252	CG10252	0.853	Diptera	non_HKs	0	TS
FBgn0039106	CG10301	CG10301	0.824	Pan-drosophilid	non_HKs	0	TS
FBgn0039107	CG10300	CG10300	0.764	Pan-drosophilid	non_HKs	0	TS
FBgn0039108	CG10232	CG10232	0.81	mel-subgroup	non_HKs	0	TS
FBgn0039109	CG10365	CG10365	0.558	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039110	RanBP3	CG10225	0.438	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039111	Plip	CG10371	0.272	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039112	SdhD	CG10219	0.365	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039113	CG10217	CG10217	0.334	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039114	Lsd-1	CG10374	0.527	Diptera	non_HKs	0	non_TS_non_HK
FBgn0039115	CG10214	CG10214	0.466	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039116	CG10375	CG10375	0.296	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039117	tst	CG10210	0.273	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039118	CG10208	CG10208	0.543	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039120	Nup98-96	CG10198	0.282	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039124	tbrd-1	CG13597	0.874	mel-subgroup	non_HKs	0	TS
FBgn0039125	Ndc1	CG5857	0.46	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039126	CG13601	CG13601	0.359	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039128	CG13599	CG13599	0.486	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039129	RpS19b	CG5338	0.733	Pan-drosophilid	non_HKs	0	TS
FBgn0039130	CG5854	CG5854	0.407	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039131	CG12268	CG12268	0.765	Diptera	non_HKs	0	TS
FBgn0039132	AP-1sigma	CG5864	0.305	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039135	CG13603	CG13603	0.361	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039136	CG5902	CG5902	0.292	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039137	CG13604	CG13604	0.476	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039139	Ime4	CG5933	0.534	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039140	Miro	CG5410	0.493	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039141	spas	CG5977	0.444	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039145	CG6000	CG6000	0.532	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039147	CG10694	CG10694	0.84	Diptera	non_HKs	0	TS
FBgn0039149	CG18428	CG18428	0.378	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039150	CG13605	CG13605	0.373	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039151	CG13607	CG13607	0.694	Diptera	non_HKs	0	TS
FBgn0039152	Rootletin	CG6129	0.768	Bilateria	non_HKs	0	TS
FBgn0039153	CG5463	CG5463	0.364	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039154	Npc2f	CG6164	0.754	Diptera	non_HKs	0	TS
FBgn0039155	Kal1	CG6173	0.641	Bilateria	non_HKs	0	TS
FBgn0039156	CG6178	CG6178	0.366	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039157	Myo95E	CG5501	0.327	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039158	CG6182	CG6182	0.248	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039159	mRpS24	CG13608	0.258	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039160	CG5510	CG5510	0.509	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039161	CG13606	CG13606	0.839	Diptera	non_HKs	0	TS
FBgn0039163	CG5515	CG5515	0.29	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039165	CG6204	CG6204	0.341	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039167	CG17786	CG17786	0.726	Pan-drosophilid	non_HKs	0	TS
FBgn0039169	Spps	CG5669	0.459	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039170	CG13609	CG13609	0.619	mel-subgroup	non_HKs	0	TS
FBgn0039172	Spase22-23	CG5677	0.619	mel-subgroup	non_HKs	0	TS
FBgn0039175	beta-PheRS	CG5706	0.354	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039177	CG13611	CG13611	0.916	Bilateria	non_HKs	0	TS
FBgn0039178	CG6356	CG6356	0.661	Diptera	non_HKs	0	TS
FBgn0039180	CG5715	CG5715	0.892	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	TS
FBgn0039182	CG5728	CG5728	0.328	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039183	Dis3	CG6413	0.304	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039184	CG6432	CG6432	0.865	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	TS
FBgn0039186	CG5746	CG5746	0.304	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039187	CG6454	CG6454	0.262	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039188	Golgin84	CG17785	0.482	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039189	CG18528	CG18528	0.359	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039190	CG5762	CG5762	0.864	Pan-drosophilid	non_HKs	0	TS
FBgn0039192	CG17784	CG17784	0.899	Diptera	non_HKs	0	TS
FBgn0039193	CG13613	CG13613	0.956	Diptera	non_HKs	0	TS
FBgn0039194	CG13614	CG13614	0.944	Pan-drosophilid	non_HKs	0	TS
FBgn0039195	CG17782	CG17782	0.944	Pan-drosophilid	non_HKs	0	TS
FBgn0039196	CG17781	CG17781	0.913	Pan-drosophilid	non_HKs	0	TS
FBgn0039197	CG17780	CG17780	0.935	Diptera	non_HKs	0	TS
FBgn0039198	CG5768	CG5768	0.936	Diptera	non_HKs	0	TS
FBgn0039199	CG13615	CG13615	0.903	Pan-drosophilid	non_HKs	0	TS
FBgn0039200	CG13616	CG13616	0.877	Pan-drosophilid	non_HKs	0	TS
FBgn0039201	CG13617	CG13617	0.797	Pan-drosophilid	non_HKs	0	TS
FBgn0039202	CG13622	CG13622	0.905	Pan-drosophilid	non_HKs	0	TS
FBgn0039203	CG13618	CG13618	0.778	Diptera	non_HKs	0	TS
FBgn0039204	CG6607	CG6607	0.387	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039205	CG13623	CG13623	0.462	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039207	CG5789	CG5789	0.425	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039209	REPTOR	CG13624	0.308	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039210	CG13625	CG13625	0.512	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039212	Syx18	CG13626	0.437	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039213	atl	CG6668	0.373	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039214	puf	CG5794	0.52	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039215	CG6695	CG6695	0.402	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039217	CG13627	CG13627	0.971	Pan-drosophilid	non_HKs	0	TS
FBgn0039218	Rpb10	CG13628	0.234	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039219	CG13630	CG13630	0.36	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039223	CG5805	CG5805	0.317	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039224	CG13634	CG13634	0.926	Diptera	non_HKs	0	TS
FBgn0039225	Ets96B	CG6892	0.772	Pan-drosophilid	non_HKs	0	TS
FBgn0039226	Ude	CG18410	0.616	Diptera	non_HKs	0	TS
FBgn0039227	polybromo	CG11375	0.367	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039228	CG6980	CG6980	0.751	Diptera	non_HKs	0	TS
FBgn0039229	Saf-B	CG6995	0.252	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039232	sosie	CG13636	0.699	Diptera	non_HKs	0	TS
FBgn0039233	CG7006	CG7006	0.318	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039234	nct	CG7012	0.251	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039235	CG10899	CG10899	0.876	Pan-drosophilid	non_HKs	0	TS
FBgn0039237	CG13640	CG13640	0.866	Pan-drosophilid	non_HKs	0	TS
FBgn0039238	CG7016	CG7016	0.772	Pan-drosophilid	non_HKs	0	TS
FBgn0039239	CG13641	CG13641	0.776	Pan-drosophilid	non_HKs	0	TS
FBgn0039240	CG3744	CG3744	0.393	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039241	CG11089	CG11089	0.502	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039244	CG11069	CG11069	0.666	Bilateria	non_HKs	0	TS
FBgn0039246	CG10845	CG10845	0.887	Pan-drosophilid	non_HKs	0	TS
FBgn0039249	CG11168	CG11168	0.559	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039250	Mink	CG11120	0.419	Diptera	non_HKs	0	non_TS_non_HK
FBgn0039251	Trf4-2	CG17462	0.794	mel-subgroup	non_HKs	0	TS
FBgn0039252	CG11771	CG11771	0.359	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039254	Nmnat	CG13645	0.377	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039255	CG13646	CG13646	0.902	Bilateria	non_HKs	0	TS
FBgn0039257	tnc	CG13648	0.74	Pan-drosophilid	non_HKs	0	TS
FBgn0039258	beta4GalT7	CG11780	0.493	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039259	CG11781	CG11781	0.357	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039260	Smg6	CG6369	0.196	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039261	CG6422	CG6422	0.247	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039264	CG11786	CG11786	0.86	Pan-drosophilid	non_HKs	0	TS
FBgn0039265	CG11790	CG11790	0.265	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039266	CG11791	CG11791	0.294	Diptera	non_HKs	0	non_TS_non_HK
FBgn0039269	veli	CG7662	0.309	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039270	PQBP1	CG11820	0.387	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039271	CG11839	CG11839	0.442	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039272	CG11836	CG11836	0.635	Bilateria	non_HKs	0	TS
FBgn0039273	CG9996	CG9996	0.385	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039274	CG11920	CG11920	0.318	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039277	CG13650	CG13650	0.638	Diptera	non_HKs	0	TS
FBgn0039280	Mocs2	CG10238	0.925	Cellular_Organisms	non_HKs	0	TS
FBgn0039282	Bili	CG11848	0.713	Eukaryota	non_HKs	0	TS
FBgn0039283	danr	CG13651	0.816	Pan-drosophilid	non_HKs	0	TS
FBgn0039286	dan	CG11849	0.898	Pan-drosophilid	non_HKs	0	TS
FBgn0039288	CG13653	CG13653	0.968	Pan-drosophilid	non_HKs	0	TS
FBgn0039290	CG13654	CG13654	0.586	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039291	CG13663	CG13663	0.391	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039293	CG11851	CG11851	0.316	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039294	Cad96Cb	CG13664	0.768	Bilateria	non_HKs	0	TS
FBgn0039296	CG10420	CG10420	0.487	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039297	CG11852	CG11852	0.749	Pan-drosophilid	non_HKs	0	TS
FBgn0039298	to	CG11853	0.864	Diptera	non_HKs	0	TS
FBgn0039299	CG11854	CG11854	0.862	Pan-drosophilid	non_HKs	0	TS
FBgn0039300	RpS27	CG10423	0.141	Cellular_Organisms	HK	77.85694461	non_TS_HK
FBgn0039301	Nup37	CG11875	0.414	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039302	Nup358	CG11856	0.27	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039303	CG11857	CG11857	0.223	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039304	CG10425	CG10425	0.381	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039305	CG11858	CG11858	0.275	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039306	RIOK2	CG11859	0.238	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039307	CR13656	CR13656	0.922	mel-subgroup	non_HKs	0	TS
FBgn0039308	CG11889	CG11889	0.667	Pan-drosophilid	non_HKs	0	TS
FBgn0039309	CG11891	CG11891	0.491	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039310	CG11878	CG11878	0.869	Pan-drosophilid	non_HKs	0	TS
FBgn0039311	CG10513	CG10513	0.804	Pan-drosophilid	non_HKs	0	TS
FBgn0039312	CG10514	CG10514	0.794	Pan-drosophilid	non_HKs	0	TS
FBgn0039313	CG11892	CG11892	0.795	Pan-drosophilid	non_HKs	0	TS
FBgn0039315	CG13658	CG13658	0.78	Cellular_Organisms	non_HKs	0	TS
FBgn0039316	CG11893	CG11893	0.58	Diptera	non_HKs	0	non_TS_non_HK
FBgn0039319	CG13659	CG13659	0.806	mel-group	non_HKs	0	TS
FBgn0039321	CG10550	CG10550	0.688	Pan-drosophilid	non_HKs	0	TS
FBgn0039323	CG10559	CG10559	0.756	Pan-drosophilid	non_HKs	0	TS
FBgn0039324	CG10553	CG10553	0.843	Pan-drosophilid	non_HKs	0	TS
FBgn0039325	CG10560	CG10560	0.82	Pan-drosophilid	non_HKs	0	TS
FBgn0039326	CG10562	CG10562	0.773	Pan-drosophilid	non_HKs	0	TS
FBgn0039328	CHKov2	CG10675	0.54	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039329	CG10669	CG10669	0.402	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039331	ND-49L	CG11913	0.858	Pan-drosophilid	non_HKs	0	TS
FBgn0039332	alrm	CG11910	0.681	Pan-drosophilid	non_HKs	0	TS
FBgn0039335	Vps33B	CG5127	0.338	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039336	CG4553	CG4553	0.442	Diptera	non_HKs	0	non_TS_non_HK
FBgn0039337	MED28	CG5121	0.497	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039338	XNP	CG4548	0.26	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039339	CG5116	CG5116	0.565	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039341	CG5112	CG5112	0.396	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039342	CG5107	CG5107	0.888	Pan-drosophilid	non_HKs	0	TS
FBgn0039343	CG5111	CG5111	0.89	mel-subgroup	non_HKs	0	TS
FBgn0039344	CG4582	CG4582	0.771	Pan-drosophilid	non_HKs	0	TS
FBgn0039346	CG5079	CG5079	0.709	Pan-drosophilid	non_HKs	0	TS
FBgn0039347	CG5071	CG5071	0.802	Diptera	non_HKs	0	TS
FBgn0039348	Npl4	CG4673	0.435	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039349	Ssadh	CG4685	0.397	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039350	jigr1	CG17383	0.468	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039354	Lgr3	CG31096	0.843	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	TS
FBgn0039355	CG4730	CG4730	0.567	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039356	CG5039	CG5039	0.537	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039357	CG4743	CG4743	0.459	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039358	CG5028	CG5028	0.388	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039359	RpL27	CG4759	0.205	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039360	CLS	CG4774	0.483	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039366	CG17198	CG17198	0.995	mel-subgroup	non_HKs	0	TS
FBgn0039367	CG17197	CG17197	0.692	Eukaryota	non_HKs	0	TS
FBgn0039368	CG17196	CG17196	0.903	mel-subgroup	non_HKs	0	TS
FBgn0039369	CG17195	CG17195	0.902	mel-subgroup	non_HKs	0	TS
FBgn0039370	CG4956	CG4956	0.908	Pan-drosophilid	non_HKs	0	TS
FBgn0039371	CG4960	CG4960	0.915	mel-subgroup	non_HKs	0	TS
FBgn0039373	CG5024	CG5024	0.836	Pan-drosophilid	non_HKs	0	TS
FBgn0039374	CG17770	CG17770	0.965	mel-group	non_HKs	0	TS
FBgn0039376	CG14354	CG14354	0.913	Pan-drosophilid	non_HKs	0	TS
FBgn0039378	alpha4GT2	CG5878	0.904	mel-subgroup	non_HKs	0	TS
FBgn0039379	CG5886	CG5886	0.568	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039380	CG5890	CG5890	0.781	Bilateria	non_HKs	0	TS
FBgn0039381	SppL	CG17370	0.212	Diptera	non_HKs	0	non_TS_non_HK
FBgn0039385	CG5913	CG5913	0.368	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039386	CG5948	CG5948	0.804	Diptera	non_HKs	0	TS
FBgn0039387	MCO3	CG5959	0.948	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	TS
FBgn0039395	CG14546	CG14546	0.895	Pan-drosophilid	non_HKs	0	TS
FBgn0039396	CCAP-R	CG33344	0.822	Diptera	non_HKs	0	TS
FBgn0039398	CG14540	CG14540	0.878	Pan-drosophilid	non_HKs	0	TS
FBgn0039402	Vps2	CG14542	0.266	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039403	Sld5	CG14549	0.519	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039404	CG14543	CG14543	0.522	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039405	CG14550	CG14550	0.782	Eukaryota	non_HKs	0	TS
FBgn0039406	RpL34a	CG6090	0.202	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039407	CG14544	CG14544	0.481	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0039408	CG14551	CG14551	0.87	Diptera	non_HKs	0	TS
FBgn0039411	dysf	CG32474	0.853	Bilateria	non_HKs	0	TS
FBgn0039413	CG14556	CG14556	0.824	Pan-drosophilid	non_HKs	0	TS
FBgn0039415	CG6142	CG6142	0.791	Diptera	non_HKs	0	TS
FBgn0039417	CG6073	CG6073	0.424	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039419	CG12290	CG12290	0.41	Diptera	non_HKs	0	non_TS_non_HK
FBgn0039420	CG6154	CG6154	0.785	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	TS
FBgn0039421	CG6036	CG6036	0.865	mel-group	non_HKs	0	TS
FBgn0039424	ppk15	CG14239	0.97	Diptera	non_HKs	0	TS
FBgn0039425	CG5432	CG5432	0.896	Pan-drosophilid	non_HKs	0	TS
FBgn0039427	CG5447	CG5447	0.237	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039428	CG14237	CG14237	0.877	Pan-drosophilid	non_HKs	0	TS
FBgn0039429	CG14238	CG14238	0.864	Bilateria	non_HKs	0	TS
FBgn0039430	CG5455	CG5455	0.452	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039431	plum	CG6490	0.424	Diptera	non_HKs	0.301097991	non_TS_non_HK
FBgn0039434	TwdlM	CG5468	0.928	Pan-drosophilid	non_HKs	0	TS
FBgn0039435	TwdlP	CG14240	0.911	Pan-drosophilid	non_HKs	0	TS
FBgn0039436	TwdlB	CG6478	0.93	Pan-drosophilid	non_HKs	0	TS
FBgn0039437	TwdlL	CG6447	0.925	Pan-drosophilid	non_HKs	0	TS
FBgn0039438	TwdlO	CG6452	0.975	Pan-drosophilid	non_HKs	0	TS
FBgn0039439	TwdlK	CG6460	0.985	Pan-drosophilid	non_HKs	0	TS
FBgn0039440	TwdlJ	CG5471	0.988	Pan-drosophilid	non_HKs	0	TS
FBgn0039441	TwdlN	CG5476	0.923	Pan-drosophilid	non_HKs	0	TS
FBgn0039443	TwdlS	CG14242	0.974	Pan-drosophilid	non_HKs	0	TS
FBgn0039444	TwdlD	CG14243	0.925	Pan-drosophilid	non_HKs	0	TS
FBgn0039448	TwdlQ	CG14250	0.957	Pan-drosophilid	non_HKs	0	TS
FBgn0039449	CG6425	CG6425	0.696	Pan-drosophilid	non_HKs	0	TS
FBgn0039450	CG5484	CG5484	0.433	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039451	CG6420	CG6420	0.498	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039452	CG14245	CG14245	0.848	Pan-drosophilid	non_HKs	0	TS
FBgn0039453	CG6403	CG6403	0.86	Pan-drosophilid	non_HKs	0	TS
FBgn0039454	CG14247	CG14247	0.862	Pan-drosophilid	non_HKs	0	TS
FBgn0039459	IntS12	CG5491	0.617	Bilateria	non_HKs	0	TS
FBgn0039461	CG5500	CG5500	0.619	Bilateria	non_HKs	0	TS
FBgn0039462	CG14252	CG14252	0.621	Pan-drosophilid	non_HKs	0	TS
FBgn0039463	CG18472	CG18472	0.854	Diptera	non_HKs	0	TS
FBgn0039464	CG6330	CG6330	0.359	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0039465	Tsp97E	CG6323	0.308	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039466	CG5521	CG5521	0.258	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039467	CG14253	CG14253	0.705	Diptera	non_HKs	0	TS
FBgn0039469	TwdlC	CG14254	0.95	Pan-drosophilid	non_HKs	0	TS
FBgn0039470	CG6296	CG6296	0.842	Bilateria	non_HKs	0	TS
FBgn0039471	CG6295	CG6295	0.832	Bilateria	non_HKs	0	TS
FBgn0039472	CG17192	CG17192	0.899	Diptera	non_HKs	0	TS
FBgn0039473	CG17191	CG17191	0.887	Diptera	non_HKs	0	TS
FBgn0039474	CG6283	CG6283	0.805	Diptera	non_HKs	0	TS
FBgn0039475	CG6277	CG6277	0.812	Diptera	non_HKs	0	TS
FBgn0039476	CG6271	CG6271	0.89	Diptera	non_HKs	0	TS
FBgn0039478	Nep5	CG6265	0.902	Bilateria	non_HKs	0	TS
FBgn0039479	CG14257	CG14257	0.849	Pan-drosophilid	non_HKs	0	TS
FBgn0039480	Cpr97Ea	CG6131	0.853	Diptera	non_HKs	0	TS
FBgn0039481	Cpr97Eb	CG15884	0.832	Diptera	non_HKs	0	TS
FBgn0039482	CG14258	CG14258	0.919	Pan-drosophilid	non_HKs	0	TS
FBgn0039483	CG14259	CG14259	0.808	Diptera	non_HKs	0	TS
FBgn0039485	CG17189	CG17189	0.829	Diptera	non_HKs	0	TS
FBgn0039486	caix	CG6074	0.724	Bilateria	non_HKs	0	TS
FBgn0039487	gb	CG6070	0.36	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039488	CG6066	CG6066	0.436	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039489	CG5880	CG5880	0.425	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0039490	CG5882	CG5882	0.815	Eukaryota	non_HKs	0	TS
FBgn0039491	CG6059	CG6059	0.89	Pan-drosophilid	non_HKs	0	TS
FBgn0039492	CG6051	CG6051	0.404	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039494	grass	CG5896	0.568	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039495	CG5909	CG5909	0.785	Pan-drosophilid	non_HKs	0	TS
FBgn0039498	CG17991	CG17991	0.788	mel-subgroup	non_HKs	0	TS
FBgn0039500	CG5984	CG5984	0.704	Pan-drosophilid	non_HKs	0	TS
FBgn0039501	CG5987	CG5987	0.819	Diptera	non_HKs	0	TS
FBgn0039503	CG14262	CG14262	0.866	Pan-drosophilid	non_HKs	0	TS
FBgn0039504	CG14260	CG14260	0.788	Pan-drosophilid	non_HKs	0	TS
FBgn0039505	CG5934	CG5934	0.333	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039507	mrt	CG3361	0.301	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0039508	CG3368	CG3368	0.294	Diptera	non_HKs	0	non_TS_non_HK
FBgn0039509	bigmax	CG3350	0.332	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0039510	CG3339	CG3339	0.913	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	TS
FBgn0039511	CG3330	CG3330	0.868	Pan-drosophilid	non_HKs	0	TS
FBgn0039518	CG13978	CG13978	0.873	mel-group	non_HKs	0	TS
FBgn0039519	Cyp6a18	CG13977	0.882	mel-subgroup	non_HKs	0	TS
FBgn0039520	Gr98a	CG13976	0.925	Pan-drosophilid	non_HKs	0	TS
FBgn0039521	CG5402	CG5402	0.873	mel-group	non_HKs	0	TS
FBgn0039522	CG13972	CG13972	0.948	Eukaryota	non_HKs	0	TS
FBgn0039523	CG12885	CG12885	0.897	Pan-drosophilid	non_HKs	0	TS
FBgn0039525	CG5646	CG5646	0.652	Bilateria	non_HKs	0	TS
