CG_ID	P1_1	P2_1	HYB_1_P1	HYB_1_P2	log2_P_ratio	log2_H_ratio	perc_cis	FBgn_ID	Gene_name	tau	Age_classification	HK_bin	min	class	pvalsPar1.adj	pvalsHyb1.adj	max_tissue
CG8771	294	357	292	211	-0.280107919192735	0.468725370172832	38.4971489053788	FBgn0033766	CG8771	0.392	Eukaryota	non_HKs	0	non_TS_non_HK	0.0621654731454994	0.00198627266032481	Adult_Mated_Female_4_days_Post.eclosion_Ovaries
CG8778	187	172	160	135	0.120629705185539	0.245112497836531	66.3191615654002	FBgn0033761	CG8778	0.337	Diptera	non_HKs	0	non_TS_non_HK	0.695811814935972	0.322183683684881	malphigian_tubules.2
CG8783	23	28	24	26	-0.283792966000591	-0.115477217419936	40.6906552503121	FBgn0036397	Nprl3	0.428	Eukaryota	non_HKs	0	non_TS_non_HK	0.783472185634035	0.964156740726182	embryos_0.2_hr.1
CG8786	47	50	74	30	-0.0892673380970874	1.30256277002043	48.3434609922444	FBgn0036897	CG8786	0.533	Bilateria	non_HKs	0	non_TS_non_HK	0.949505834157445	0.000136803292278452	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8787	122	102	89	100	0.258311995591391	-0.168122758808327	28.2769547223766	FBgn0261823	Asx	0.366	Bilateria	non_HKs	0	non_TS_non_HK	0.420603811935267	0.660195800017744	RAL_testis.4
CG8789	72	64	89	39	0.169925001442312	1.19033121210415	53.8431746731303	FBgn0036896	wnd	0.373	Bilateria	non_HKs	0	non_TS_non_HK	0.766426568954352	8.7294880282148e-05	ML.BG2.c2_cell_line
CG8815	1005	907	754	689	0.148021045537769	0.130060540564373	87.8662490809032	FBgn0022764	Sin3A	0.197	Eukaryota	HK	6.810221558	non_TS_HK	0.0956872152310296	0.212333828723433	embryos_0.2_hr
CG8816	71	72	61	36	-0.0201778819376302	0.760812336120574	49.3456398848561	FBgn0033754	Ak6	0.325	Cellular_Organisms	non_HKs	0	non_TS_non_HK	1	0.0494116604109438	malphigian_tubules.1
CG8817	73	60	69	63	0.282933963271499	0.131244533278253	46.3869843551842	FBgn0041111	lilli	0.485	Pan-drosophilid	HK	1.990706347	non_TS_HK	0.535819257843376	0.819444464347133	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG8818	314	249	230	223	0.334618816823546	0.0445901510240706	13.3256555765016	FBgn0033751	CG8818	0.315	Diptera	non_HKs	0	non_TS_non_HK	0.0333861614263511	0.898484538442033	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8819	39	77	54	49	-0.981384321832653	0.14017765804826	11.1098719446055	FBgn0033749	achi	0.541	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.00390873878872288	0.843531908256469	Adult_Mated_Male_4_days_Post.eclosion_Testes.1
CG8824	303	217	211	169	0.481622751028472	0.320219752425001	66.4876714692555	FBgn0045063	fdl	0.358	Diptera	non_HKs	0	non_TS_non_HK	0.00158424829879808	0.102039641841158	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8827	1960	1794	1949	1592	0.127673764083309	0.291893754714241	63.9958250969492	FBgn0012037	Ance	0.535	Diptera	non_HKs	0	non_TS_non_HK	0.0339598909711867	2.60698367969029e-08	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8828	135	168	140	108	-0.315501825727929	0.374395514781498	35.1778660281579	FBgn0033740	dgt5	0.519	Diptera	non_HKs	0	non_TS_non_HK	0.190727072139909	0.131790626232205	Kc167.R2.5h_20E
CG8830	133	155	107	101	-0.220841969773048	0.0832555036493523	21.4934461789176	FBgn0033738	DUBAI	0.472	Eukaryota	non_HKs	0	non_TS_non_HK	0.434942042579669	0.865978125013512	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8831	147	160	129	121	-0.122255750050998	0.0923640181486596	30.0875884187119	FBgn0033737	Nup54	0.532	Eukaryota	non_HKs	0	non_TS_non_HK	0.719434463644134	0.815109373653106	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8839	151	122	146	119	0.307667401762193	0.295006795572074	95.8849699000921	FBgn0033717	CG8839	0.317	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.238294302487298	0.242106066754483	malphigian_tubules.2
CG8841	45	46	29	40	-0.0317088597273381	-0.46394709975979	51.769101675703	FBgn0033713	CG8841	0.388	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.414267607942352	adult_female_5_days_after_eclosion.6
CG8857	2414	2429	2549	2210	-0.0089368138808435	0.205885003743408	48.9378810341378	FBgn0033699	RpS11	0.17	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.950141400045027	8.46630499739994e-06	ML.BG2.c2_cell_line
CG8858	379	402	342	326	-0.0849976530078369	0.0691243606548202	30.9632623894348	FBgn0033698	CG8858	0.312	Eukaryota	non_HKs	0	non_TS_non_HK	0.667139439525552	0.738714508020879	ML.BG2.c2_cell_line
CG8860	456	366	466	378	0.317190175880699	0.301943720433208	95.1932762718269	FBgn0033691	CG8860	0.213	mel-subgroup	non_HKs	0	non_TS_non_HK	0.0115220660859637	0.0120639190292242	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG8862	49	37	33	30	0.405256478486258	0.137503523749935	33.9300001479427	FBgn0033690	EndoG	0.314	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.458382405380833	0.913194688280174	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8863	181	68	225	92	1.41238304583287	1.29021923516002	91.3505184706601	FBgn0038145	Droj2	0.346	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	20.15383305	non_TS_HK	1.32338454480793e-11	9.53242637573918e-13	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8865	105	51	106	51	1.04182017569463	1.0554951125917	98.7209764336725	FBgn0026376	Rgl	0.457	Bilateria	non_HKs	0	non_TS_non_HK	0.000195872015106088	0.000100158104819493	pupae_4_days_after_WPP
CG8877	825	865	753	674	-0.0683060133909088	0.15990127349007	41.2001408413144	FBgn0033688	Prp8	0.254	Eukaryota	non_HKs	0	non_TS_non_HK	0.583903019932568	0.110849474138824	S2R._cell_line.1
CG8878	72	69	64	57	0.0614005446641433	0.167109985835258	61.2529641561612	FBgn0027504	CG8878	0.282	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.96438664101932	0.757172528548829	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG8889	90	40	48	49	1.16992500144231	-0.0297473433940521	2.4196247773508	FBgn0259985	Mppe	0.523	Bilateria	non_HKs	0	non_TS_non_HK	0.000148736846750216	1	Adult_Mated_Male_1_day_Post.eclosion_Heads
CG8893	609	624	519	542	-0.035103800955916	-0.0625583129959907	69.4993329794121	FBgn0001092	Gapdh2	0.271	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.867859207870376	0.688244548359773	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Carcass
CG8896	775	781	704	739	-0.0111262379803793	-0.0699989355088536	54.3167909485389	FBgn0004364	18w	0.47	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.979228075321237	0.575886547778924	WPP_Fat_Body.1
CG8900	9972	8958	9717	8043	0.154706216635803	0.272777248812625	69.7910831594498	FBgn0010411	RpS18	0.142	Cellular_Organisms	HK	88.59473449	non_TS_HK	4.86159065205968e-12	1.39193023785803e-34	L3_Salivary_Glands.1
CG8902	76	80	107	54	-0.0740005814437769	0.986579484237678	48.1926034674068	FBgn0031886	Nuf2	0.322	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.936301610114732	0.000244964873182007	RAL_testis.4
CG8905	134	124	114	92	0.111892880070897	0.309328058107729	61.0399563435358	FBgn0010213	Sod2	0.311	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.783472185634035	0.292364361129445	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8912	348	367	325	311	-0.0766927569944845	0.0635251377852143	31.179047933811	FBgn0014870	Psi	0.306	Eukaryota	non_HKs	0	non_TS_non_HK	0.725834468079936	0.774061846071137	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG8920	187	119	125	112	0.652076696579693	0.158429362604483	24.2961239736805	FBgn0027529	tapas	0.347	Bilateria	non_HKs	0	non_TS_non_HK	0.00106456157566528	0.634514166705487	RAL_testis.4
CG8922	6745	6726	6512	6042	0.00406966430904685	0.108074515538306	50.9594672907306	FBgn0002590	RpS5a	0.167	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	HK	41.13051921	non_TS_HK	0.967833346926357	0.000198484711148121	ML.DmD21_cell_line
CG8923	78	73	52	43	0.0955776599822312	0.274174963438994	60.5547166832367	FBgn0002709	mei-218	0.669	Bilateria	non_HKs	0	TS	0.90299370026219	0.612553949112971	adult_female_5_days_after_eclosion.6
CG8924	108	122	86	93	-0.175849835399418	-0.112894056405934	64.1991254353527	FBgn0030710	CG8924	0.521	Diptera	non_HKs	0	non_TS_non_HK	0.628601998180697	0.812435618775749	embryos_0.2_hr
CG8928	110	109	108	105	0.0131753887477332	0.0406419844973458	59.6723413554943	FBgn0030711	Rrp47	0.3	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.965451415862944	malphigian_tubules
CG8929	533	497	652	587	0.10088968119689	0.151511461121025	74.9562320069733	FBgn0034504	CG8929	0.438	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.508203536233356	0.170616873339595	L3_Imaginal_Discs.3
CG8931	71	84	74	76	-0.242570303274078	-0.0384741478146357	15.8610296872013	FBgn0030717	CG8931	0.274	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.576216841237765	0.994049073471796	WPP_Fat_Body
CG8933	401	499	413	368	-0.31543757888234	0.166436015362432	25.6723042348966	FBgn0000611	exd	0.177	Bilateria	HK	17.53823686	non_TS_HK	0.00789803955436763	0.251039412860312	malphigian_tubules
CG8939	280	357	257	277	-0.350497247084133	-0.10811761685531	30.8469232653795	FBgn0030720	CG8939	0.342	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0148473122791096	0.611923762800907	S2R._cell_line.1
CG8944	184	183	167	124	0.00786211777297042	0.429507982087177	50.4618505694482	FBgn0030680	CG8944	0.429	Pan-drosophilid	non_HKs	0	non_TS_non_HK	1	0.0477260638936	adult_female_5_days_after_eclosion.6
CG8947	1256	951	964	753	0.401319218031064	0.356383281558033	88.8029442762564	FBgn0250848	26-29-p	0.284	Eukaryota	non_HKs	0	non_TS_non_HK	2.02988166936734e-09	3.62725685696293e-06	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8948	136	126	115	94	0.110182917750423	0.290901199266738	61.6813365689942	FBgn0030685	Graf	0.243	Bilateria	non_HKs	0	non_TS_non_HK	0.785086563630513	0.328687566087126	larval_midgut.2
CG8949	55	42	41	44	0.389042290745899	-0.101879614019214	17.1861256746003	FBgn0030812	CG8949	0.353	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.442925126598033	0.930343664618574	adult_female_5_days_after_eclosion.6
CG8954	260	285	338	237	-0.13245029602365	0.512136187383925	44.2747600886469	FBgn0019890	Smg5	0.369	Bilateria	non_HKs	0	non_TS_non_HK	0.541716658842635	0.000203391083528018	WPP_Salivary_Glands
CG8962	123	136	128	123	-0.1449483359111	0.0574854946607603	22.1166681659059	FBgn0025809	Paf-AHalpha	0.358	Bilateria	non_HKs	0	non_TS_non_HK	0.692789006206361	0.913076697948168	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG8963	27	27	35	28	0	0.321928094887362	50	FBgn0034181	CG8963	0.311	Bilateria	non_HKs	0	non_TS_non_HK	1	0.645718766760664	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG8964	209	226	190	213	-0.112819830334305	-0.16485401189489	76.00875329746	FBgn0267728	otk2	0.64	Pan-drosophilid	non_HKs	0	TS	0.679705089757723	0.470676429956397	embryos_10.12_hr
CG8967	402	281	378	289	0.516625370958003	0.387316741720394	74.9705228378882	FBgn0004839	otk	0.614	Bilateria	non_HKs	0	TS	4.97560466175138e-05	0.00346166955981701	BG3C2_0hr_20E.1
CG8971	64	61	61	65	0.0692626624371138	-0.0916304754655682	36.2859038184066	FBgn0030092	fh	0.454	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.959245440943579	0.904978058394456	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8975	864	889	709	625	-0.0411521066663015	0.181929437690067	44.9196307642859	FBgn0011704	RnrS	0.384	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.775861785237252	0.0726026499491194	Adult_Virgin_Female_4_days_Post.eclosion_Ovaries.1
CG8979	123	142	100	106	-0.207232614165442	-0.0840642647884745	40.5651712337917	FBgn0033669	PI31	0.429	Diptera	non_HKs	0	non_TS_non_HK	0.501585434010514	0.865978125013512	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8983	1409	1523	1270	1398	-0.112244330177656	-0.138535863715908	84.0490513250588	FBgn0033663	ERp60	0.248	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	41.87962783	non_TS_HK	0.123721354056534	0.0482571667905029	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8988	146	163	134	136	-0.15890359535106	-0.0213736507925669	13.4507030790253	FBgn0033656	S2P	0.36	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.603348809392916	1	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8989	2186	1688	1992	1539	0.372978496964719	0.372224415739871	99.7978217964345	FBgn0004828	His3.3B	0.126	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	62.10576859	non_TS_HK	4.24918325786541e-14	4.91854849076037e-13	GM2_cell_line
CG8995	73	65	70	41	0.167456745851563	0.771731012326883	56.0848874794046	FBgn0030695	PGRP-LE	0.349	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.766954228571426	0.0290303302092747	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG8996	377	417	399	366	-0.145482860175999	0.124545097938303	31.5645217096878	FBgn0010516	wal	0.243	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.364870718710657	0.439282722360087	malphigian_tubules.2
CG8998	185	195	166	175	-0.0759488532332986	-0.076171680485404	99.7083203247137	FBgn0044020	Roc2	0.398	Bilateria	non_HKs	0	non_TS_non_HK	0.834505294517172	0.820528150459045	larval_midgut
CG9000	335	339	291	288	-0.0171241777912092	0.0149503414659716	31.7924205113294	FBgn0034176	ste24a	0.325	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.98296236831505	0.993666840284661	RAL_testis.4
CG9003	70	63	56	62	0.15200309344505	-0.146841388329271	32.9472837662859	FBgn0033639	CG9003	0.483	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.802634280621486	0.806704417614574	L3_Digestive_System
CG9005	233	144	210	220	0.694261143211968	-0.0671141958585369	8.10078981435596	FBgn0033638	CG9005	0.342	Diptera	non_HKs	0	non_TS_non_HK	6.2511725546289e-05	0.820078780049224	L3_Digestive_System
CG9006	188	202	179	190	-0.103622631074157	-0.0860398310666914	83.0318919475391	FBgn0086712	Egm	0.394	Bilateria	non_HKs	0	non_TS_non_HK	0.732847333908305	0.77143222947367	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG9007	238	202	172	168	0.236606280556149	0.0339473319233375	14.3476038943444	FBgn0036398	upSET	0.221	Eukaryota	HK	5.312431306	non_TS_HK	0.247650387123652	0.955518289942116	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG9009	422	462	372	521	-0.130649852708872	-0.485980751170477	57.7646525378561	FBgn0027601	pdgy	0.488	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.399056016252138	6.23768117822672e-06	L3_Fat_body
CG9012	1271	1217	1159	1067	0.0626348622912304	0.119320390182047	67.7933966587705	FBgn0000319	Chc	0.17	Eukaryota	HK	23.00175902	non_TS_HK	0.523132538984754	0.141363214615734	S1_cell_line
CG9015	203	184	215	232	0.141773961128163	-0.109788145538112	30.3827504943911	FBgn0000577	en	0.812	Bilateria	non_HKs	0	TS	0.601127725275776	0.645578422565713	embryos_6.8_hr
CG9020	447	436	395	338	0.0359466964063913	0.224829406782281	54.3444094233102	FBgn0027093	Aats-arg	0.251	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.897279025806005	0.109958188471351	L3_stage_larvae_12_hr_post.molt.1
CG9022	1234	1138	1338	1216	0.116841836842836	0.137934887197875	86.7362611377508	FBgn0014868	Ost48	0.33	Eukaryota	non_HKs	0	non_TS_non_HK	0.158212984780328	0.055899103505598	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.2
CG9023	89	108	62	56	-0.279154071197071	0.146841388329271	25.6340682131334	FBgn0015872	Drip	0.709	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	TS	0.414532057851338	0.806704417614574	WPP_Salivary_Glands.1
CG9025	60	74	56	60	-0.302562770020431	-0.0995356735509144	32.8975285175347	FBgn0034542	Fem-1	0.36	Diptera	non_HKs	0	non_TS_non_HK	0.492203612167938	0.899415050440627	L3_Carcass
CG9027	519	407	374	380	0.350705744091634	-0.0229611484433112	5.78908853410342	FBgn0033631	Sod3	0.556	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.00214069385853964	0.946528899321912	pupae_4_days_after_WPP
CG9028	331	303	301	260	0.127513423334267	0.211251863731248	71.6131550003146	FBgn0036389	ssp2	1.001	Pan-drosophilid	non_HKs	0	TS	0.517698500704569	0.211233946266684	L3_Fat_body
CG9031	146	113	129	112	0.36964559646483	0.20387233336565	55.1534592364737	FBgn0028546	ics	0.242	Eukaryota	non_HKs	0	non_TS_non_HK	0.147989897945495	0.50329133591438	S1_cell_line
CG9032	289	232	245	207	0.316944687373107	0.243150981503245	76.717165862133	FBgn0014391	sun	0.302	Diptera	non_HKs	0	non_TS_non_HK	0.0590991584732252	0.193584968728262	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Carcass
CG9035	244	781	271	1743	-1.67844140057909	-2.68520781277181	72.7309468905517	FBgn0021795	Tapdelta	0.334	Bilateria	non_HKs	0	non_TS_non_HK	9.1880698864071e-64	4.29029239649638e-260	S3_cell_line.1
CG9038	128	104	110	97	0.299560281858908	0.181446871337532	60.5710711084832	FBgn0026076	UBL3	0.22	Bilateria	non_HKs	0	non_TS_non_HK	0.311339507512863	0.606711562267322	WPP.2_days_CNS
CG9044	86	80	88	76	0.104336659814736	0.211504105193712	66.3705639281622	FBgn0031752	CG9044	0.358	Diptera	non_HKs	0	non_TS_non_HK	0.871825153298645	0.595980168154836	L3_Digestive_System
CG9045	397	411	307	280	-0.0499993865387251	0.132811828425213	42.0792560007924	FBgn0002914	Myb	0.304	Bilateria	non_HKs	0	non_TS_non_HK	0.836785101901694	0.48190493978969	Adult_Mated_Male_4_days_Post.eclosion_Testes.4
CG9053	86	83	63	64	0.0512253233551732	-0.0227200765000835	23.5038168296663	FBgn0264389	opm	0.321	Diptera	non_HKs	0	non_TS_non_HK	0.967833346926357	1	Adult_Virgin_Female_4_days_Post.eclosion_Ovaries.1
CG9056	466	441	419	343	0.0795512990967596	0.288741667526539	57.988168399727	FBgn0260938	tay	0.341	Eukaryota	HK	2.629797197	non_TS_HK	0.662630357456357	0.0255347425580269	S1_cell_line
CG9057	1134	1329	878	1012	-0.228920464333946	-0.204916445158952	89.51425367547	FBgn0030608	Lsd-2	0.366	Bilateria	non_HKs	0	non_TS_non_HK	0.000837158955850854	0.0101387601345909	L3_Fat_body.1
CG9060	214	234	215	211	-0.128897733182258	0.0270936608822751	14.7984011530306	FBgn0030096	Zpr1	0.307	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.609983027169568	0.961756786660982	RAL_testis.4
CG9062	87	73	76	76	0.253118936968711	0	0	FBgn0033607	CG9062	0.451	Eukaryota	non_HKs	0	non_TS_non_HK	0.541716658842635	1	adult_female_5_days_after_eclosion.6
CG9065	45	36	62	32	0.321928094887362	0.954196310386875	60.1460855138723	FBgn0030610	CG9065	0.429	Eukaryota	non_HKs	0	non_TS_non_HK	0.614629438500383	0.0115475349391831	RAL_testis.2
CG9066	256	223	267	232	0.199100100079695	0.202714936559982	98.2480296338128	FBgn0030703	MSBP	0.301	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.331095912601825	0.270651035087555	malphigian_tubules.3
CG9086	389	403	374	293	-0.0510096835417754	0.352137605465389	46.6231494953042	FBgn0030809	Ubr1	0.292	Eukaryota	HK	5.760745043	non_TS_HK	0.834505294517172	0.00904251371776425	WPP.2
CG9088	151	186	215	202	-0.300754071782953	0.0899813668376656	18.7181654179706	FBgn0031759	lid	0.331	Eukaryota	non_HKs	0	non_TS_non_HK	0.187197918391033	0.734813709920603	Adult_Mated_Female_4_days_Post.eclosion_Ovaries.1
CG9089	177	230	185	204	-0.377884500861378	-0.141043881455183	37.3246008062457	FBgn0030805	wus	0.484	Bilateria	non_HKs	0	non_TS_non_HK	0.0444090572661785	0.565526743463383	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.1
CG9091	57	25	27	29	1.18903382439002	-0.103093492964104	7.38904495988631	FBgn0030616	RpL37a	0.163	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	HK	43.79453135	non_TS_HK	0.00390873878872288	0.966766386881702	L3_Salivary_Glands.1
CG9096	255	241	220	190	0.0814641006288963	0.211504105193712	61.9258535429716	FBgn0010315	CycD	0.355	Bilateria	non_HKs	0	non_TS_non_HK	0.77105363378727	0.305930556640465	ML.DmD11_cell_line
CG9099	87	96	88	88	-0.142019004872428	0	0	FBgn0030802	DENR	0.232	Eukaryota	non_HKs	0	non_TS_non_HK	0.768869486636253	1	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG9102	241	157	294	176	0.618268587338335	0.740240726199067	85.8535932594473	FBgn0025525	bab2	0.448	Eukaryota	non_HKs	0	non_TS_non_HK	0.000307756014279536	6.14318087580981e-07	WPP_Salivary_Glands.1
CG9104	76	64	67	54	0.247927513443585	0.311201688294304	83.1032701762638	FBgn0030800	Nprl2	0.273	Eukaryota	non_HKs	0	non_TS_non_HK	0.594126643670493	0.472141342721383	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG9107	182	160	184	168	0.185866545311334	0.131244533278253	70.6122411961835	FBgn0031764	CG9107	0.469	Eukaryota	non_HKs	0	non_TS_non_HK	0.48638485056781	0.624456324154889	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG9113	241	203	230	234	0.247553419044785	-0.0248746686390294	8.3667803644638	FBgn0030089	AP-1gamma	0.288	Eukaryota	non_HKs	0	non_TS_non_HK	0.215690815560395	0.964377192424393	mbn2_cell_line.1
CG9114	87	76	42	30	0.195015982405143	0.485426827170242	62.5680918483033	FBgn0030628	CG9114	0.549	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.67026309509802	0.369141946842021	adult_female_5_days_after_eclosion.6
CG9124	274	185	536	168	0.566650622444215	1.67377176767901	60.1882855649137	FBgn0022023	eIF-3p40	0.189	Eukaryota	non_HKs	0	non_TS_non_HK	0.000381952257174049	6.70581304088518e-44	Adult_Mated_Male_4_days_Post.eclosion_AccessoryGlands.1
CG9125	86	121	78	87	-0.492598482572497	-0.15754127698648	31.9816813409072	FBgn0030793	CG9125	0.326	Eukaryota	non_HKs	0	non_TS_non_HK	0.071563365456022	0.715001327392427	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG9126	253	244	221	194	0.0522562371314238	0.187989717204304	58.0711295283977	FBgn0045073	Stim	0.225	Bilateria	non_HKs	0	non_TS_non_HK	0.887947837055666	0.379858066615799	malphigian_tubules.1
CG9127	216	284	221	257	-0.394859617341214	-0.217721989802446	55.1390874732841	FBgn0000052	ade2	0.451	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0153323808570984	0.240974360036921	WPP_Fat_Body.2
CG9128	350	285	333	314	0.296393002780225	0.0847576181796353	28.596362729414	FBgn0283500	Sac1	0.388	Eukaryota	non_HKs	0	non_TS_non_HK	0.0485945505589277	0.670864809658311	RAL_testis.4
CG9131	131	125	204	214	0.0676387168753633	-0.0690416444296514	33.5606510266574	FBgn0029161	slmo	0.598	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.907138359329112	0.816485250190496	RAL_testis.2
CG9132	87	82	97	87	0.0853914912306447	0.156969346338399	68.6813688136021	FBgn0030791	CG9132	0.291	Eukaryota	non_HKs	0	non_TS_non_HK	0.909655689884596	0.694194264420009	S3_cell_line.1
CG9134	64	88	62	61	-0.459431618637297	0.023458972823989	4.63296000996898	FBgn0035199	CG9134	0.753	Diptera	non_HKs	0	TS	0.181940248448487	1	WPP_Fat_Body
CG9135	1045	1517	1267	1471	-0.537718143278788	-0.215380722114021	40.0545759532524	FBgn0031769	CG9135	0.349	Diptera	non_HKs	0	non_TS_non_HK	5.19256747484547e-19	0.000655610230314306	Adult_Virgin_Female_4_days_Post.eclosion_Ovaries.1
CG9138	1100	1176	1378	1137	-0.0963845364243424	0.277343633812043	42.5980102482542	FBgn0031879	uif	0.726	Bilateria	non_HKs	0	TS	0.28549701842745	1.44878878318283e-05	pupae_2_days_after_WPP
CG9139	105	106	81	88	-0.0136749368970765	-0.119581615752673	53.0322941864529	FBgn0262937	Rabex-5	0.425	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.806343614468039	BG3C2_7hr_20E.1
CG9140	130	133	273	107	-0.0329146224727352	1.35129015451871	49.3983790265229	FBgn0031771	ND-51	0.356	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.979741810945267	1.78368803533876e-16	Adult_Mixed_Male_and_Female_1_day_Post.eclosion_Carcass
CG9143	294	352	285	237	-0.259759273800933	0.266074860153845	33.5991713862702	FBgn0034496	CG9143	0.4	Eukaryota	non_HKs	0	non_TS_non_HK	0.0915436417799458	0.112314002300552	S2R._cell_line.1
CG9148	107	119	136	128	-0.153350776906797	0.0874628412503394	26.6430439173756	FBgn0025682	scf	0.375	Diptera	non_HKs	0	non_TS_non_HK	0.698791467062231	0.822427534255236	Adult_Mated_Male_4_days_Post.eclosion_Testes.3
CG9149	189	179	132	105	0.0784266469568163	0.330148601692331	56.7391833192492	FBgn0035203	CG9149	0.349	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.8314006980616	0.211050419196372	BG3.c2_whole_cell_rep1
CG9153	298	383	290	361	-0.362032061462795	-0.315945936872237	87.2701538078293	FBgn0035207	CG9153	0.339	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.00825615548213328	0.0238616855374883	RAL_testis.4
