CG_ID	MSP1	MSP2	MSH11	MSH12	log2_P_ratio	log2_H_ratio	perc_cis	FBgn_ID	Gene_name	tau	Age_classification	HK_bin	min	class	pvalsPar1.adj	pvalsHyb1.adj
CG8582	104	70	93	81	0.571156701196126	0.199308808223407	34.8956438410004	FBgn0035772	Sh3beta	0.326	Bilateria	non_HKs	0	non_TS_non_HK	0.0388920679744782	0.644836002822694
CG8583	465	407	445	427	0.192201921729147	0.0595692662332698	30.9930648441775	FBgn0035771	Sec63	0.399	Eukaryota	non_HKs	0	non_TS_non_HK	0.128566153905448	0.777996515940887
CG8588	228	69	168	129	1.72436555738657	0.381090167355506	22.1003119508535	FBgn0035770	pst	0.339	Bilateria	non_HKs	0	non_TS_non_HK	1.82811277883947e-19	0.111589194315998
CG8591	92	92	108	76	0	0.506959988719883	50	FBgn0035769	CTCF	0.352	Bilateria	non_HKs	0	non_TS_non_HK	1	0.0949518661694832
CG8593	108	93	117	84	0.215728691055437	0.478047296804644	64.5690590498086	FBgn0019662	qm	0.427	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.497843618462725	0.10064824615925
CG8597	208	266	235	239	-0.354842717360098	-0.0243498614157489	6.86215616792227	FBgn0011640	lark	0.264	Eukaryota	non_HKs	0	non_TS_non_HK	0.0295519434934052	0.98148944544496
CG8598	157	119	165	111	0.399802985583683	0.57190634789571	76.8681295484742	FBgn0035766	eco	0.363	Eukaryota	non_HKs	0	non_TS_non_HK	0.0713931403816041	0.0105725998880485
CG8599	156	139	131	164	0.166461146138741	-0.324129003080633	39.7841393768141	FBgn0003598	Su(var)3-7	0.426	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.525198002637006	0.19797066812309
CG8601	170	153	165	158	0.15200309344505	0.0625414660687129	41.1448639966804	FBgn0002909	mus312	0.489	Bilateria	non_HKs	0	non_TS_non_HK	0.549294072931081	0.892482923171346
CG8604	256	239	237	258	0.0991331920192513	-0.122484006524995	35.5953436723211	FBgn0027356	Amph	0.427	Eukaryota	non_HKs	0	non_TS_non_HK	0.64747304729489	0.611940478004685
CG8605	121	79	97	103	0.615082489097492	-0.0865876849960907	10.9846903519728	FBgn0035762	Rint1	0.396	Eukaryota	non_HKs	0	non_TS_non_HK	0.0141755381530813	0.883032031238795
CG8609	24	32	29	27	-0.415037499278844	0.103093492964104	16.5952075970964	FBgn0035754	MED4	0.439	Bilateria	non_HKs	0	non_TS_non_HK	0.523192541588726	0.98148944544496
CG8610	165	141	172	134	0.226770861847022	0.360175564244325	72.9720348617252	FBgn0012058	Cdc27	0.488	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.339195263105851	0.13190138451409
CG8611	73	60	72	61	0.282933963271499	0.239187663879426	84.5383357705648	FBgn0027602	CG8611	0.402	Eukaryota	non_HKs	0	non_TS_non_HK	0.472061042149551	0.625300046061696
CG8616	34	21	32	23	0.695145418471579	0.476438043942987	68.5378959974353	FBgn0261111	BHD	0.287	Eukaryota	non_HKs	0	non_TS_non_HK	0.217980794179171	0.518881281183421
CG8617	40	30	40	30	0.415037499278844	0.415037499278844	100	FBgn0033925	CG8617	0.57	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.453692184246814	0.519720400503751
CG8625	104	102	113	93	0.0280143761695965	0.281020151307156	52.6229415822657	FBgn0011604	Iswi	0.373	Diptera	non_HKs	0	non_TS_non_HK	0.991447873037964	0.403024445076582
CG8627	223	167	169	221	0.417195607446253	-0.387023123109247	32.4890467807697	FBgn0010387	Dbi	0.608	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.019474968948851	0.050447384626762
CG8628	119	65	54	130	0.872449950279489	-1.26748031086499	37.1977571847913	FBgn0250836	CG8628	0.809	Bilateria	non_HKs	0	TS	0.000539829508041952	6.70830267438297e-07
CG8631	65	29	50	44	1.16438681790088	0.184424571137428	15.8387718155297	FBgn0002775	msl-3	0.328	Eukaryota	non_HKs	0	non_TS_non_HK	0.00147014820475218	0.80955844004541
CG8632	226	174	208	192	0.37723546656646	0.115477217419936	30.6114423627747	FBgn0033762	ZnT49B	0.27	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0347019291161276	0.692077917858992
CG8635	265	278	267	276	-0.069092523272946	-0.0478285250906152	69.2238795530326	FBgn0033317	CG8635	0.364	Eukaryota	non_HKs	0	non_TS_non_HK	0.767721688972079	0.887464624727537
CG8636	877	930	952	855	-0.0846538735506607	0.155037153534683	39.2769407269467	FBgn0029629	eIF3ga	0.249	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.379458052587998	0.100880192844107
CG8639	40	119	59	100	-1.57288966842058	-0.761213140412883	48.3958382902506	FBgn0033313	Cirl	0.355	Bilateria	HK	5.610669299	non_TS_HK	4.26811695465652e-09	0.0109147792442579
CG8651	68	130	98	100	-0.934904971778115	-0.0291463456595165	3.11757307313089	FBgn0003862	trx	0.285	Diptera	HK	3.474839022	non_TS_HK	9.60751034000767e-05	1
CG8654	41	20	35	26	1.03562390973072	0.428843298803874	41.4091732311762	FBgn0034479	CG8654	0.698	Cellular_Organisms	non_HKs	0	TS	0.0324911583914288	0.544004353818689
CG8657	26	42	29	39	-0.691877704637668	-0.427421223734676	61.7769904810727	FBgn0020930	Dgkepsilon	0.298	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.157384889997154	0.512379899017107
CG8677	24	59	42	41	-1.29768054864069	0.0347654181606766	2.54279759099884	FBgn0026577	CG8677	0.323	Bilateria	non_HKs	0	non_TS_non_HK	0.000935873514888781	1
CG8680	58	71	54	75	-0.29176612437711	-0.473931188332412	72.2350092200468	FBgn0031684	ND-13A	0.391	Eukaryota	non_HKs	0	non_TS_non_HK	0.464702535498859	0.234175027077728
CG8683	227	239	227	239	-0.0743183206898336	-0.0743183206898336	100	FBgn0031985	mon2	0.301	Eukaryota	non_HKs	0	non_TS_non_HK	0.770949254777415	0.811912427529302
CG8705	204	242	217	229	-0.246437895303099	-0.0776525556524646	31.5099897915287	FBgn0013726	pnut	0.275	Eukaryota	non_HKs	0	non_TS_non_HK	0.177353346194279	0.807355225769433
CG8707	112	69	86	95	0.698830465279435	-0.14359085362885	14.5627871164483	FBgn0033272	RagC-D	0.189	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.00749191109253029	0.768768708032843
CG8709	52	57	59	50	-0.13245029602365	0.238786859587116	39.1438457565736	FBgn0263593	Lpin	0.386	Eukaryota	non_HKs	0	non_TS_non_HK	0.840104638319019	0.683032242758817
CG8711	112	76	87	101	0.559427408614019	-0.215267986903066	21.7450453951947	FBgn0033260	Cul4	0.165	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.034232189471682	0.584756059335605
CG8712	27	20	28	19	0.432959407276106	0.559427408614019	81.5616201095769	FBgn0033258	CG8712	0.673	Pan-drosophilid	non_HKs	0	TS	0.557684982569526	0.475733423359804
CG8714	124	139	117	146	-0.164744762336632	-0.319459839296613	67.3717289431104	FBgn0028563	sut1	0.509	Diptera	non_HKs	0	non_TS_non_HK	0.564774590365543	0.247650842091304
CG8715	59	126	86	99	-1.09463687413808	-0.203091865377512	18.5533550144131	FBgn0020279	lig	0.231	Bilateria	non_HKs	0	non_TS_non_HK	8.74336022440748e-06	0.619419592545144
CG8717	26	21	27	20	0.308122295362332	0.432959407276106	77.6195964623296	FBgn0025469	slv	0.488	Diptera	non_HKs	0	non_TS_non_HK	0.731608900738348	0.621786597620717
CG8726	72	67	68	71	0.10383581098454	-0.0622842782543427	27.269302657354	FBgn0033244	CG8726	0.273	Eukaryota	non_HKs	0	non_TS_non_HK	0.862154850559825	0.96681681720473
CG8730	50	43	58	35	0.217591435072627	0.728697978182606	58.7752315520584	FBgn0026722	drosha	0.304	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.710305319843535	0.0949518661694832
CG8732	309	278	201	386	0.152521955180867	-0.941405346089152	46.2531442862973	FBgn0263120	Acsl	0.329	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.374112281247384	1.85848466503409e-12
CG8735	117	101	107	111	0.21215323683161	-0.052948879948959	16.647921400475	FBgn0033309	CG8735	0.499	Eukaryota	non_HKs	0	non_TS_non_HK	0.483470431698093	0.949228652936572
CG8739	197	177	181	193	0.154446269373379	-0.0926111501848751	27.265151513698	FBgn0086784	stmA	0.391	Eukaryota	non_HKs	0	non_TS_non_HK	0.499985966825536	0.781435651136746
CG8740	31	72	58	45	-1.21572869105544	0.366127898797897	18.7952163341609	FBgn0027585	CG8740	0.704	Pan-drosophilid	non_HKs	0	TS	0.000434636661273094	0.469033076516786
CG8745	70	132	102	100	-0.915111102413487	0.0285691521967709	2.93845920570886	FBgn0036381	CG8745	0.572	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.000114564784643378	1
CG8766	159	185	98	246	-0.218498505231957	-1.32780466122403	54.4827363550408	FBgn0026619	Taz	0.476	Eukaryota	non_HKs	0	non_TS_non_HK	0.324808949637344	9.14441761388361e-14
CG8768	72	62	55	79	0.215728691055437	-0.522421034652443	41.4432137473277	FBgn0033769	CG8768	0.518	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.616539536021599	0.162003112837741
CG8771	78	79	81	76	-0.0183785293148545	0.0919224894410394	45.4558870334311	FBgn0033766	CG8771	0.392	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.898251674347936
CG8777	62	44	51	55	0.494764691749578	-0.108934371553164	15.2861718556877	FBgn0033376	CG8777	0.262	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.207045329539314	0.91086443710976
CG8778	143	86	139	90	0.733606582076292	0.627087976393833	85.4801458595172	FBgn0033761	CG8778	0.337	Diptera	non_HKs	0	non_TS_non_HK	0.00117232417708615	0.0110850933692713
CG8781	79	79	69	89	0	-0.367208974188229	50	FBgn0033378	tsu	0.254	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.326269919340775
CG8783	105	67	76	96	0.64815632720835	-0.337034987277571	25.4899624087085	FBgn0036397	Nprl3	0.428	Eukaryota	non_HKs	0	non_TS_non_HK	0.0174640592764804	0.349380666358136
CG8787	165	179	196	148	-0.117493563018441	0.405256478486258	43.6695723312598	FBgn0261823	Asx	0.366	Bilateria	non_HKs	0	non_TS_non_HK	0.658412664250591	0.0560766607500489
CG8788	202	215	206	211	-0.0899813668376656	-0.0345986615239668	38.4509179399173	FBgn0028955	CG8788	1.011	Pan-drosophilid	non_HKs	0	TS	0.728905056427684	0.953739042933613
CG8793	20	24	25	19	-0.263034405833794	0.395928676331139	37.5326352815196	FBgn0260655	l(3)76BDm	0.467	Eukaryota	non_HKs	0	non_TS_non_HK	0.804206185151143	0.690281944261944
CG8804	115	119	100	134	-0.0493277123635683	-0.422233000683048	53.1018322879061	FBgn0016078	wun	0.432	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.938119658084513	0.121455489322862
CG8806	269	237	241	265	0.182719113658365	-0.1369592132206	29.9929815649273	FBgn0033413	prel	0.277	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.312268900850792	0.544594133092265
CG8808	473	320	499	294	0.563768278452033	0.763223660500896	79.281216975433	FBgn0017558	Pdk	0.348	Eukaryota	non_HKs	0	non_TS_non_HK	6.94118335422268e-07	2.2774264662054e-11
CG8811	79	62	83	58	0.349584437790228	0.517058436219353	75.5345415421949	FBgn0033757	muskelin	0.542	Eukaryota	non_HKs	0	non_TS_non_HK	0.324808949637344	0.15226342891757
CG8814	222	245	226	241	-0.142222072652465	-0.0927103738147739	65.1870501432798	FBgn0031478	CG8814	0.318	Eukaryota	non_HKs	0	non_TS_non_HK	0.482837839474426	0.742505300958571
CG8815	268	610	456	422	-1.18657624199248	0.111790825457557	7.92753960530308	FBgn0022764	Sin3A	0.197	Eukaryota	HK	6.810221558	non_TS_HK	1.26746065860148e-29	0.501097785491168
CG8818	160	223	166	217	-0.478971805032942	-0.386511801097555	80.696148924877	FBgn0033751	CG8818	0.315	Diptera	non_HKs	0	non_TS_non_HK	0.00668729345127535	0.053522503626043
CG8824	155	128	119	164	0.276124405274238	-0.46273424131014	38.5100682578908	FBgn0045063	fdl	0.358	Diptera	non_HKs	0	non_TS_non_HK	0.245044487715202	0.0467202043829585
CG8827	235	93	178	150	1.33735813545697	0.246914740470517	18.4628734760078	FBgn0012037	Ance	0.535	Diptera	non_HKs	0	non_TS_non_HK	6.14346241678569e-14	0.333257067058234
CG8830	199	231	224	206	-0.215124420872409	0.120854394874386	26.4548180965332	FBgn0033738	DUBAI	0.472	Eukaryota	non_HKs	0	non_TS_non_HK	0.263323453503242	0.651670982719935
CG8831	89	71	69	91	0.325986311461716	-0.399270183420527	35.5056212648631	FBgn0033737	Nup54	0.532	Eukaryota	non_HKs	0	non_TS_non_HK	0.326288164842071	0.26946828558221
CG8833	48	24	33	39	1	-0.241008099503795	16.2621771384943	FBgn0036386	CG8833	0.383	Eukaryota	non_HKs	0	non_TS_non_HK	0.0226886572125663	0.771909131755851
CG8839	139	151	163	127	-0.119463666601571	0.360043467458912	42.8852610917454	FBgn0033717	CG8839	0.317	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.69516927211063	0.145581491285394
CG8841	87	85	90	82	0.0335525597110264	0.134301091711591	57.1373353381997	FBgn0033713	CG8841	0.388	Eukaryota	non_HKs	0	non_TS_non_HK	0.988988154760936	0.80183185663042
CG8843	106	105	122	89	0.0136749368970765	0.455003906596489	50.7628269172491	FBgn0266670	Sec5	0.298	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.111589194315998
CG8844	148	167	157	158	-0.174250926845102	-0.00915999928547597	5.25678654990375	FBgn0021967	ND-PDSW	0.381	Bilateria	non_HKs	0	non_TS_non_HK	0.484138355533742	1
CG8846	98	163	134	127	-0.734018310115869	0.0774045036856064	8.70860989111435	FBgn0261560	Thor	0.521	Eukaryota	non_HKs	0	non_TS_non_HK	0.00045233276953457	0.873647475173171
CG8849	172	90	166	96	0.934411658372423	0.790076930625769	84.5534110738665	FBgn0031651	mRpL24	0.313	Cellular_Organisms	non_HKs	0	non_TS_non_HK	4.45051724194223e-06	0.000281369023119459
CG8858	271	248	242	277	0.127952730966996	-0.194878928774594	37.6424460108375	FBgn0033698	CG8858	0.312	Eukaryota	non_HKs	0	non_TS_non_HK	0.508380987322619	0.33262746394925
CG8860	104	76	78	102	0.452512204697507	-0.387023123109247	31.5535817164046	FBgn0033691	CG8860	0.213	mel-subgroup	non_HKs	0	non_TS_non_HK	0.11000140858509	0.251687793254027
CG8862	38	37	45	30	0.0384741478146356	0.584962500721156	51.7002129474417	FBgn0033690	EndoG	0.314	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	1	0.283494132035105
CG8865	131	154	149	136	-0.233363539157451	0.131705679211822	26.5121446057612	FBgn0026376	Rgl	0.457	Bilateria	non_HKs	0	non_TS_non_HK	0.343659267174787	0.712933674787613
CG8873	51	45	58	38	0.180572245641821	0.610053481683987	58.685243626918	FBgn0031652	jet	0.56	Bilateria	non_HKs	0	non_TS_non_HK	0.770786284128827	0.174091302287307
CG8877	478	684	599	563	-0.516985706905149	0.0894210807085562	12.8510346853688	FBgn0033688	Prp8	0.254	Eukaryota	non_HKs	0	non_TS_non_HK	2.37732444946094e-08	0.54359613445021
CG8878	134	99	115	118	0.436732570378163	-0.0371529984174661	7.27009677959861	FBgn0027504	CG8878	0.282	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.0713035397408571	0.98148944544496
CG8882	259	351	261	349	-0.438518932618007	-0.419177229639768	95.5893117629456	FBgn0015834	Trip1	0.213	Eukaryota	non_HKs	0	non_TS_non_HK	0.00127867426937164	0.00397956581331565
CG8886	58	28	59	27	1.05062607306997	1.12775554719837	93.5986029568637	FBgn0010607	l(2)05714	0.294	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.00708192512025029	0.00638707664487655
CG8887	49	40	50	39	0.292781749227846	0.358453970912476	84.515876918025	FBgn0005386	ash1	0.378	Bilateria	non_HKs	0	non_TS_non_HK	0.572925796918658	0.52763212383023
CG8889	88	95	96	87	-0.110423989693651	0.142019004872428	36.0032157912761	FBgn0259985	Mppe	0.523	Bilateria	non_HKs	0	non_TS_non_HK	0.809362750527409	0.77124693307599
CG8890	113	92	100	105	0.296617006358175	-0.070389327891398	16.0928271549049	FBgn0031661	Gmd	0.332	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.304541069351759	0.917001342821293
CG8891	71	42	56	57	0.757429696725922	-0.0255350921071376	3.15832973004809	FBgn0031663	CG8891	0.279	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0278082886911523	1
CG8892	46	45	50	41	0.031708859727338	0.286304185156641	52.9311229818815	FBgn0031664	CG8892	0.529	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.641607411871321
CG8893	994	919	956	957	0.113180990273252	-0.00150830650527695	1.29805302575218	FBgn0001092	Gapdh2	0.271	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.195062240938194	1
CG8896	78	83	93	68	-0.0896372124846764	0.451695969857692	45.4866776928913	FBgn0004364	18w	0.47	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.877667273385872	0.187627055102042
CG8900	3378	6819	5221	4976	-1.01339085673762	0.0693396732173254	6.01870207443921	FBgn0010411	RpS18	0.142	Cellular_Organisms	HK	88.59473449	non_TS_HK	1.42148450521783e-256	0.073567098073258
CG8905	107	87	101	93	0.298523490552419	0.119052671643763	39.8805036827943	FBgn0010213	Sod2	0.311	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.318486730209317	0.814692575458561
CG8912	82	127	112	97	-0.631132682154082	0.207442079870476	19.8316194885218	FBgn0014870	Psi	0.306	Eukaryota	non_HKs	0	non_TS_non_HK	0.00945561638355333	0.573331717196687
CG8913	53	27	37	43	0.973032952399731	-0.216811389073148	15.4132517548546	FBgn0038465	Irc	0.378	Bilateria	non_HKs	0	non_TS_non_HK	0.0181692546481059	0.786539378904253
CG8915	60	42	29	73	0.514573172829758	-1.33184356375245	41.9047981567844	FBgn0030833	CG8915	0.582	Bilateria	non_HKs	0	non_TS_non_HK	0.196960715277435	0.000244379830791208
CG8920	383	494	382	495	-0.367166649659721	-0.373855886931223	98.242196037719	FBgn0027529	tapas	0.347	Bilateria	non_HKs	0	non_TS_non_HK	0.00117133569426166	0.00169689883930692
CG8922	999	1968	1293	1674	-0.978173637546822	-0.372577252740089	38.0890711463542	FBgn0002590	RpS5a	0.167	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	HK	41.13051921	non_TS_HK	9.44860518261164e-70	1.79491297371255e-10
CG8928	87	35	53	69	1.31366047890376	-0.38060400221497	18.3435241930829	FBgn0030711	Rrp47	0.3	Eukaryota	non_HKs	0	non_TS_non_HK	2.40103561550594e-05	0.387630372198774
CG8929	221	316	274	263	-0.515878188785671	0.0591130936682244	9.32229706877784	FBgn0034504	CG8929	0.438	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.000326325297408352	0.84849291566259
CG8933	257	310	259	308	-0.27049985608036	-0.249978253008347	92.4134513898168	FBgn0000611	exd	0.177	Bilateria	HK	17.53823686	non_TS_HK	0.0782077175039017	0.154109091118153
CG8939	136	213	159	190	-0.647246778975499	-0.256972653046592	39.7024228460965	FBgn0030720	CG8939	0.342	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.000306279949451914	0.288868138774929
CG8944	104	71	93	82	0.55069259863641	0.181606806489948	32.9778912844717	FBgn0030680	CG8944	0.429	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.046888903242487	0.688676786390938
CG8947	2128	1542	1605	2065	0.464695385586155	-0.363568484297142	30.505002068613	FBgn0250848	26-29-p	0.284	Eukaryota	non_HKs	0	non_TS_non_HK	1.533775675555e-20	3.06613826452957e-12
CG8948	284	311	261	334	-0.131023650625921	-0.355798295904168	61.2839956301678	FBgn0030685	Graf	0.243	Bilateria	non_HKs	0	non_TS_non_HK	0.460111967260618	0.0209774661131017
CG8949	69	162	132	99	-1.23132554610646	0.415037499278844	20.1337629580604	FBgn0030812	CG8949	0.353	Pan-drosophilid	non_HKs	0	non_TS_non_HK	1.26087661488324e-08	0.133797337207784
CG8950	35	44	13	66	-0.330148601692331	-2.34395440121736	53.788053799244	FBgn0034186	CG8950	0.552	Eukaryota	non_HKs	0	non_TS_non_HK	0.543071947229585	4.52578249860831e-08
CG8952	47	24	27	44	0.969626350956481	-0.704544116473829	29.6186907517704	FBgn0030688	CG8952	0.764	Diptera	non_HKs	0	TS	0.0289385913781037	0.185294960839324
CG8954	144	152	152	144	-0.0780025120012732	0.0780025120012732	33.3333333333333	FBgn0019890	Smg5	0.369	Bilateria	non_HKs	0	non_TS_non_HK	0.830706325749509	0.858898979950013
CG8962	35	31	41	25	0.175086706558091	0.713695814843359	56.9905780662697	FBgn0025809	Paf-AHalpha	0.358	Bilateria	non_HKs	0	non_TS_non_HK	0.846340514482556	0.201490644866618
CG8965	24	35	21	38	-0.54432051622381	-0.855610090664825	73.3233641460699	FBgn0031745	rau	0.699	Bilateria	non_HKs	0	TS	0.343659267174787	0.136460422431712
CG8971	35	49	33	51	-0.485426827170242	-0.628031222613042	81.4952239292336	FBgn0030092	fh	0.454	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.294894801437877	0.199830909868197
CG8975	44	34	44	34	0.371968777386958	0.371968777386958	100	FBgn0011704	RnrS	0.384	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.482732291212407	0.546684005005504
CG8978	86	110	99	97	-0.355094958822562	0.0294437778924818	7.11232403629316	FBgn0001961	Arpc1	0.331	Eukaryota	non_HKs	0	non_TS_non_HK	0.210599026749716	1
CG8979	74	100	73	101	-0.434402824145775	-0.468386923871778	93.2352587769449	FBgn0033669	PI31	0.429	Diptera	non_HKs	0	non_TS_non_HK	0.137329403556627	0.147270620482156
CG8987	46	40	40	46	0.20163386116965	-0.201633861169651	33.3333333333333	FBgn0004406	tam	0.454	Eukaryota	non_HKs	0	non_TS_non_HK	0.753139476432359	0.798999364812437
CG8988	149	92	152	89	0.695606564405149	0.772194082477188	90.9767697576761	FBgn0033656	S2P	0.36	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.00162172490089575	0.000782247251363382
CG8989	544	507	513	538	0.101620904246999	-0.0686473469495701	28.732886208451	FBgn0004828	His3.3B	0.126	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	62.10576859	non_TS_HK	0.435309687690307	0.699843671970048
CG8994	30	22	28	24	0.447458976971221	0.222392421336448	49.7011866521903	FBgn0000615	exu	0.674	Pan-drosophilid	non_HKs	0	TS	0.50580707824777	0.856662068956778
CG8995	82	91	77	96	-0.150242635580613	-0.318175960026255	65.453586300438	FBgn0030695	PGRP-LE	0.349	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.718062689415205	0.382914198440633
CG8996	589	569	562	596	0.0498389815238787	-0.0847422002412354	38.6380145454724	FBgn0010516	wal	0.243	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.743628608821218	0.573090846968846
CG8998	42	31	27	46	0.438121112391885	-0.768674453893544	38.9109652913844	FBgn0044020	Roc2	0.398	Bilateria	non_HKs	0	non_TS_non_HK	0.404473425472156	0.132265196257915
CG9000	208	212	198	222	-0.027480736422107	-0.165059246270496	54.5402029103255	FBgn0034176	ste24a	0.325	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.96331454351358	0.497595165814568
CG9003	132	110	83	159	0.263034405833794	-0.937843523937431	43.8506623810764	FBgn0033639	CG9003	0.483	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.324155440579441	2.71560240542871e-05
CG9005	619	656	692	583	-0.083756405403819	0.247276154436228	42.7585039498639	FBgn0033638	CG9005	0.342	Diptera	non_HKs	0	non_TS_non_HK	0.486600501502098	0.0173249754695849
CG9006	178	145	176	147	0.295824340951463	0.259759273800933	87.8086208070188	FBgn0086712	Egm	0.394	Bilateria	non_HKs	0	non_TS_non_HK	0.169836963946262	0.305829111406778
CG9007	113	180	135	158	-0.671674133914487	-0.226965151126272	33.7909619659654	FBgn0036398	upSET	0.221	Eukaryota	HK	5.312431306	non_TS_HK	0.000683316293442383	0.42042334272284
CG9009	436	387	468	355	0.171994568632516	0.39868950519136	63.7511070911175	FBgn0027601	pdgy	0.488	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.200600575765273	0.00111710731928999
CG9012	1324	1489	1461	1352	-0.169440631774882	0.111861026521314	28.4515878136389	FBgn0000319	Chc	0.17	Eukaryota	HK	23.00175902	non_TS_HK	0.00843344063645076	0.150219059459674
CG9022	463	557	453	567	-0.266665134079795	-0.323837684895994	84.994484279581	FBgn0014868	Ost48	0.33	Eukaryota	non_HKs	0	non_TS_non_HK	0.013956907549189	0.00381111536385366
CG9025	167	232	220	179	-0.47427670265352	0.297543936260403	27.8243681498331	FBgn0034542	Fem-1	0.36	Diptera	non_HKs	0	non_TS_non_HK	0.00599771315135616	0.157814824216334
CG9027	116	79	99	96	0.554200246950469	0.0443941193584534	8.01048350352343	FBgn0033631	Sod3	0.556	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0322315651173717	0.98051568164745
CG9028	213	250	253	210	-0.231074664436249	0.268748057028187	34.9672488921938	FBgn0036389	ssp2	1.001	Pan-drosophilid	non_HKs	0	TS	0.200600575765273	0.171862931546428
CG9031	118	93	93	118	0.34348423825381	-0.34348423825381	33.3333333333333	FBgn0028546	ics	0.242	Eukaryota	non_HKs	0	non_TS_non_HK	0.207045329539314	0.271919532794966
CG9032	247	187	216	218	0.401472771697041	-0.0132968226134577	3.10625222810222	FBgn0014391	sun	0.302	Diptera	non_HKs	0	non_TS_non_HK	0.0172081837517507	1
CG9035	330	314	323	321	0.0717014653541888	0.00896086757162177	12.4974678374523	FBgn0021795	Tapdelta	0.334	Bilateria	non_HKs	0	non_TS_non_HK	0.726879304582515	1
CG9038	139	93	134	98	0.579782261615476	0.451379346342564	77.8532521993452	FBgn0026076	UBL3	0.22	Bilateria	non_HKs	0	non_TS_non_HK	0.012303237514784	0.09271791705611
CG9042	648	448	627	469	0.532495080827021	0.418877520286662	78.6631718054751	FBgn0001128	Gpdh	0.478	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	2.39616107421248e-08	4.21904846185358e-05
